Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
"אז את מצפה למצוא את הקלשון, ?עם שעון","So you expect to find, the Trident with a timepiece?",True,"01:09:15,340","01:09:17,800","01:09:15,194","01:09:17,738"
",אני לא רק אסטרונומית, .אני גם שענית","I'm not only an astronomer,, I'm also a horologist.",True,"01:09:22,100","01:09:24,970","01:09:21,992","01:09:24,620"
".לא, לא, אני שענית","No. No, I'm a horologist.",True,"01:09:37,070","01:09:39,569","01:09:36,882","01:09:39,510"
"אתה אומר שלאמך, ?הייתה השכלה אקדמית","Are you saying your mother, was academically inclined?",True,"01:09:43,080","01:09:45,739","01:09:42,972","01:09:45,182"
.שענות היא לימודי הזמן,Horology is the study of time.,True,"01:09:50,870","01:09:53,209","01:09:50,729","01:09:52,940"
.אני יכול לערוב על כך,I can vouch for that.,True,"01:09:55,710","01:09:56,960","01:09:55,526","01:09:56,902"
"אז איש לא יכול למצוא את הסימון, ?חוץ ממך, נכון","So no one can find the X, but you, right?",True,"01:09:58,840","01:10:02,430","01:09:58,571","01:10:02,408"
".לא, ?והחמור-","- No., - And the donkey?",True,"01:10:02,590","01:10:04,140","01:10:02,575","01:10:03,701"
!ספינה מאחורינו,Ship to the aft!,True,"01:10:04,430","01:10:05,760","01:10:03,868","01:10:05,703"
.סלזאר,Salazar.,True,"01:10:08,060","01:10:09,060","01:10:07,830","01:10:08,706"
"ג'ק, המתים לא ינוחו, .עד שישגו את נקמתם","Jack, the dead will not rest, until they get their revenge.",True,"01:10:13,480","01:10:15,819","01:10:13,335","01:10:15,546"
?המתים,Dead?,True,"01:10:15,820","01:10:16,979","01:10:15,713","01:10:16,964"
"לא, לא, המתים מעולם לא היו, .חלק בעסקה הזאת","No, no. The dead were never, part of this deal.",True,"01:10:16,980","01:10:19,279","01:10:17,131","01:10:19,049"
".טוב, זהו זה, .תהרגו את כולם","Right, that's it., Kill 'em all.",True,"01:10:22,950","01:10:24,910","01:10:22,803","01:10:24,597"
",אם תהרגו אותי, אני אמות",Kill me and I'll be dead.,True,"01:10:25,740","01:10:28,580","01:10:25,806","01:10:28,893"
?כל שודדי הים טיפשים כל כך,Are all pirates this stupid?,True,"01:10:40,380","01:10:42,010","01:10:40,362","01:10:41,614"
".כן. -כן, .כן, כן-","- Yeah., - Yeah.",True,"01:10:42,300","01:10:43,590","01:10:42,698","01:10:43,574"
?מה נעשה,What are we going to do?,True,"01:10:44,220","01:10:45,680","01:10:44,074","01:10:45,618"
"...כקפטן, אציע לכם","As Captain, might I suggest...",True,"01:10:46,470","01:10:50,480","01:10:46,285","01:10:50,581"
"?מרד, ?היית חייב להציע מרד","Mutiny?, You had to suggest a mutiny?",True,"01:10:55,230","01:10:57,439","01:10:55,044","01:10:57,129"
"טוב, אני בוחרת לא להאמין, .בשטויות על טבעיות","Well, I choose not to believe, in supernatural nonsense.",True,"01:10:58,780","01:11:02,279","01:10:58,756","01:11:01,967"
?מה את עושה,What are you doing?,True,"01:11:28,390","01:11:29,179","01:11:28,035","01:11:28,911"
.עשית מספיק,This has gone far enough.,True,"01:11:39,230","01:11:40,479","01:11:39,046","01:11:40,172"
.למה? היא כמעט סיימה,Why? She was almost finished.,True,"01:11:51,200","01:11:53,409","01:11:50,891","01:11:53,185"
.ראיתי את הקרסוליים שלה,I saw her ankles.,True,"01:11:53,410","01:11:54,499","01:11:53,352","01:11:54,520"
.תהרגו את הדרור,Kill the Sparrow.,True,"01:12:15,350","01:12:16,900","01:12:15,165","01:12:17,376"
"?זה לא טוב, נכון","Oh, that's not good, is it?",True,"01:12:33,830","01:12:35,620","01:12:33,475","01:12:35,978"
".תמשיך לחתור, גבר, מהר יותר, !מהר יותר","Keep rowing, man., Faster. Faster.",True,"01:12:36,500","01:12:39,419","01:12:36,145","01:12:39,148"
".לא, זהו",No. That's it.,True,"01:12:39,420","01:12:40,840","01:12:39,314","01:12:41,400"
.אלך איתה,I'm going with her.,True,"01:12:42,550","01:12:43,760","01:12:42,317","01:12:44,194"
"תנטוש אותי, ?בשביל איזו שענית בתחתונים","You would leave me for, some horologist in her knickers?",True,"01:12:44,460","01:12:47,679","01:12:44,361","01:12:47,114"
.כן,Yes.,True,"01:12:47,680","01:12:48,590","01:12:47,281","01:12:48,115"
.כל הגברים אותו דבר,You men are all alike.,True,"01:12:50,300","01:12:51,720","01:12:50,034","01:12:51,660"
.כריש,Shark.,True,"01:13:02,190","01:13:03,150","01:13:02,087","01:13:03,172"
!הנרי,Henry!,True,"01:13:28,220","01:13:29,510","01:13:27,988","01:13:28,947"
.לא נראה שזה עובד,Doesn't seem to be working!,True,"01:13:51,610","01:13:53,159","01:13:51,637","01:13:52,888"
"!לא, נהיה בסדר, !נהיה בסדר","No, we'll be fine., We'll be fine.",True,"01:13:53,160","01:13:55,290","01:13:53,055","01:13:54,932"
!קדימה,Vamos!,True,"01:14:01,460","01:14:03,080","01:14:01,313","01:14:03,065"
?איך הם עושים את זה,How do they do that?,True,"01:14:14,890","01:14:16,059","01:14:14,701","01:14:15,994"
".חייבים לשחות, .אני אסיח את דעתם","We have to swim for it., I'll distract them.",True,"01:14:16,060","01:14:18,730","01:14:16,161","01:14:18,247"
!עכשיו,Now!,True,"01:14:24,860","01:14:25,940","01:14:24,670","01:14:25,838"
!קישטה,"Oh, shoo!",True,"01:14:45,040","01:14:46,000","01:14:44,690","01:14:46,191"
!לך מפה,Go away!,True,"01:14:50,050","01:14:50,920","01:14:49,945","01:14:50,988"
!הנרי,Henry!,True,"01:15:06,560","01:15:07,980","01:15:06,420","01:15:07,796"
".שלום, ג'ק ספארו","Hi, Jack Sparrow.",True,"01:15:59,080","01:16:01,450","01:15:58,931","01:16:02,017"
...ג'ק הדרור,Jack the Sparrow.,True,"01:16:03,710","01:16:05,369","01:16:03,477","01:16:04,937"
?ספרדי,You're Spanish?,True,"01:16:05,370","01:16:06,540","01:16:05,437","01:16:07,272"
.אתם רוחות רפאים,You're ghosts!,True,"01:16:13,510","01:16:14,800","01:16:12,778","01:16:14,738"
!קארינה,Carina!,True,"01:16:25,140","01:16:26,060","01:16:24,957","01:16:25,874"
".לא, לא, לא, .אין למה לטרוח, באמת","No, no, no. There's, no need to bother, really.",True,"01:16:28,100","01:16:30,729","01:16:28,543","01:16:30,671"
"!קארינה, ,אין לי זמן לדבר-","- Carina!, - I have no time to chat...",True,"01:16:30,730","01:16:32,609","01:16:30,837","01:16:32,214"
.אחכה לך,I will be waiting for you!,True,"01:16:34,150","01:16:36,400","01:16:34,049","01:16:35,968"
!שודדי ים,Pirates!,True,"01:16:56,720","01:16:58,010","01:16:56,571","01:16:57,739"
.הוא רוצה שאתה תהיה הקפטן,he wanted you to be captain.,True,"01:17:17,610","01:17:19,200","01:17:17,676","01:17:19,094"
"אז תהיה בחור טוב, ותפוס את ההגה","so be a good lad, and take the wheel.",True,"01:17:25,450","01:17:27,659","01:17:25,517","01:17:27,227"
!קארינה,Carina!,True,"01:17:44,680","01:17:45,889","01:17:44,536","01:17:45,537"
"יש לך את הגירוי, .שאי אפשר לגרד","You've got, the unscratchable itch.",True,"01:17:48,100","01:17:50,350","01:17:47,873","01:17:50,500"
.ואני לא מאוהב בה,and I'm not in love with her.,True,"01:17:53,310","01:17:54,819","01:17:53,128","01:17:54,546"
",בהחלט מגרד לי, .ככה כבר שנים","It's certainly ailing me,, has been for years.",True,"01:18:03,660","01:18:05,780","01:18:03,472","01:18:05,307"
.לא,"Oh, no.",True,"01:18:05,790","01:18:07,139","01:18:05,474","01:18:07,017"
!הצילו,Help!,True,"01:18:09,840","01:18:10,920","01:18:09,436","01:18:10,228"
!תעזרו לי,Help me!,True,"01:18:11,790","01:18:13,129","01:18:11,730","01:18:12,898"
"!קארינה, !הצילו-","- Carina!, - Help!",True,"01:18:13,130","01:18:14,290","01:18:13,065","01:18:14,232"
"!הנרי, תעזור לי, !תעזור לה-","- Henry, help me!, - Help her!",True,"01:18:15,290","01:18:17,710","01:18:15,275","01:18:17,444"
.תספר ראשון,You go first.,True,"01:18:32,270","01:18:33,850","01:18:32,167","01:18:33,752"
"האוצר שלי קבור, בין שני עצי דקל צמודים","My treasure is buried between, two crossed palm trees...",True,"01:18:33,860","01:18:36,729","01:18:33,919","01:18:36,505"
".בקבר לא מסומן בארובה, ?מה לגבי שלך","in an unmarked grave in Aruba., What about yours?",True,"01:18:36,730","01:18:40,110","01:18:36,671","01:18:40,133"
.אין לי אוצר,I haven't got any.,True,"01:18:41,240","01:18:42,779","01:18:41,093","01:18:42,469"
.הבטחת לי את ג'ק ספארו,You promised me Jack's blood!,True,"01:18:42,780","01:18:44,319","01:18:42,636","01:18:44,471"
!אבל ג'ק לכוד,But Jack be trapped!,True,"01:18:44,320","01:18:45,990","01:18:44,638","01:18:46,306"
"הוא לעולם לא יוכל, .לברוח מהאי הזה","He can never escape, that island.",True,"01:18:46,280","01:18:48,119","01:18:46,473","01:18:48,266"
!הוא על יבשה,He's on land!,True,"01:18:48,120","01:18:49,660","01:18:48,433","01:18:49,684"
.שלום,Hello.,True,"01:18:55,840","01:18:56,880","01:18:55,607","01:18:56,525"
.אתה לא יודע מה זה כבוד,You don't know what honor is.,True,"01:19:12,060","01:19:13,559","01:19:12,124","01:19:13,291"
?הסכם,An accord?,True,"01:19:19,980","01:19:21,320","01:19:19,673","01:19:21,299"
".תתעורר, ספארו","Wake up, Sparrow.",True,"01:19:35,500","01:19:38,340","01:19:36,106","01:19:38,650"
"?ידיד, ?שמעתם, בחורים","Mate?, You hear that, boys?",True,"01:19:57,770","01:20:00,860","01:19:57,669","01:20:01,173"
"שודד הים השקרן הזה חייב לי, שלל של זהב","This lyin' pirate owes me, a plunder of silver...",True,"01:20:01,480","01:20:04,819","01:20:01,339","01:20:04,593"
"בו יוכל להסדיר את החוב, .כאן ועכשיו","where he can settle his debt, here and now.",True,"01:20:07,820","01:20:10,909","01:20:07,554","01:20:10,682"
שמה ביאטריס,Her name is Beatrice...,True,"01:20:14,790","01:20:17,710","01:20:14,853","01:20:17,939"
?מה זה,What is that?,True,"01:20:26,340","01:20:27,549","01:20:25,864","01:20:27,240"
".טוב, בואו נתחיל","Louis, let's get on with this.",True,"01:20:31,560","01:20:32,929","01:20:31,578","01:20:32,704"
.בואו נתחיל,Let us begin.,True,"01:20:41,270","01:20:42,729","01:20:41,004","01:20:42,547"
.ירח הדבש יהיה באסם,We'll honeymoon in the barn.,True,"01:20:42,730","01:20:45,110","01:20:42,714","01:20:44,883"
".לא, לא, לא","No, no, no.",True,"01:20:49,570","01:20:51,159","01:20:49,429","01:20:50,430"
".מזה, ממנה, כלומר, ממנה","That... Her. I mean, her.",True,"01:20:55,250","01:20:57,670","01:20:55,060","01:20:57,270"
.עדיף לא להסתכל להם בעיניים,Best not look them in the eye.,True,"01:21:04,210","01:21:06,419","01:21:03,944","01:21:06,321"
.יש לי גרדת,I've got scabies.,True,"01:21:14,350","01:21:15,600","01:21:14,162","01:21:15,413"
.הנח את ידך על התנך,Place your hand on the Bible.,True,"01:21:17,640","01:21:19,940","01:21:17,457","01:21:19,960"
.אני מרטיב במיטה,I'm a bed-wetter.,True,"01:21:20,440","01:21:21,810","01:21:20,794","01:21:21,836"
"!לא אכפת לי, .פשוט תגיד כן-","- I don't care!, - Just say I do.",True,"01:21:27,740","01:21:29,489","01:21:27,634","01:21:29,386"
".רגע, זה בטח לא חוקי","Surely, this is not legal.",True,"01:21:30,490","01:21:33,830","01:21:31,137","01:21:33,765"
.קדימה,Come on!,True,"01:21:58,480","01:21:59,310","01:21:58,164","01:21:59,291"
".ג'ק, אנו נפגשים שוב","Jack, we meet again.",True,"01:22:02,980","01:22:05,270","01:22:02,836","01:22:05,463"
!הקטור,Hector!,True,"01:22:06,280","01:22:07,440","01:22:06,214","01:22:07,465"
"זה החבר הכי טוב שלי, .בכל העולם","This is me bestest mate, in the whole world.",True,"01:22:07,740","01:22:10,239","01:22:07,632","01:22:10,051"
"תמיד ידעתי שתתמסד, .בסופו של דבר","I always knew, you'd settle down eventually.",True,"01:22:10,240","01:22:13,029","01:22:10,218","01:22:12,804"
?הבאת לי מתנה,Did you bring me a gift?,True,"01:22:13,030","01:22:14,200","01:22:12,971","01:22:14,180"
.זה יספיק,That'll do.,True,"01:22:16,700","01:22:18,080","01:22:16,474","01:22:17,642"
.אתה נראה נפלא,You look marvellous.,True,"01:22:20,660","01:22:21,830","01:22:20,520","01:22:22,063"
?הרגל שלך צמחה חזרה,Has your leg grown back?,True,"01:22:25,130","01:22:26,290","01:22:24,899","01:22:26,484"
"קפטן, אנחנו לא אמורים, לחזור לסלזאר","Uh, Captain, shouldn't we, be getting back to Salazar...",True,"01:22:26,300","01:22:29,089","01:22:26,651","01:22:28,987"
"ולסחור בחייו של ספארו, ?בתמורה לחיינו","trade Mr. Sparrow's life, in for our own?",True,"01:22:29,090","01:22:31,839","01:22:29,154","01:22:31,656"
"אף כלי שיט לא יכולה לשוט, .מהר יותר מהספינה האומללה שלהם","no vessel can outrun, that wretched hull of a ship.",True,"01:22:46,150","01:22:49,730","01:22:45,879","01:22:49,674"
"שחור הזקן לכד אותה בבקבוק, .לפני חמישה חורפים","trapped in that bottle by, Blackbeard five winters ago.",True,"01:22:54,570","01:22:58,410","01:22:54,346","01:22:58,350"
"אני משחרר בזאת, את הפנינה השחורה","I hereby release, the Black Pearl",True,"01:23:03,370","01:23:05,829","01:23:03,480","01:23:06,024"
.תתכוננו,Get ready!,True,"01:23:19,970","01:23:21,230","01:23:19,871","01:23:20,872"
.תתכוננו לזה,Get ready for it!,True,"01:23:22,270","01:23:23,640","01:23:21,873","01:23:23,375"
".זה בדרך, זה בדרך, .זה בדרך, זה בדרך, זה בדרך","It's coming!, It's coming, it's coming!",True,"01:23:24,270","01:23:26,900","01:23:24,709","01:23:26,419"
!זוזו הצדה! זוזו הצדה,Stand aside! Stand aside!,True,"01:23:31,900","01:23:34,200","01:23:32,008","01:23:34,344"
!זה קורה,It's coming!,True,"01:23:35,700","01:23:36,820","01:23:35,428","01:23:36,930"
.היא התכווצה,It's shrunken.,True,"01:23:52,880","01:23:54,340","01:23:52,779","01:23:54,280"
?למה היא לא גדלה בחזרה,Why doesn't it unshrink?,True,"01:23:55,050","01:23:56,760","01:23:54,906","01:23:56,908"
.היא זקוקה לים,She needs the sea.,True,"01:23:59,350","01:24:01,190","01:23:59,244","01:24:01,037"
.היא הייתה ספינה מעולה,She was a fine ship.,True,"01:24:15,450","01:24:17,000","01:24:14,676","01:24:17,303"
...בואו,Let...,True,"01:24:52,870","01:24:54,120","01:24:52,297","01:24:54,090"
.חיה מטונפת,Filthy beast.,True,"01:25:00,670","01:25:02,000","01:25:00,805","01:25:01,973"
.הגיע הזמן להתחרות במתים,Time to race the dead.,True,"01:25:02,330","01:25:04,500","01:25:02,140","01:25:04,476"
"אני יכולה לקחת אותנו לקלשון, .אם רק תבטח בי","I can take us to the Trident, if you'd only trust me.",True,"01:25:20,060","01:25:22,850","01:25:19,908","01:25:22,619"
?מישהו,Anyone?,True,"01:25:39,120","01:25:40,330","01:25:39,010","01:25:40,428"
",אם היה לנו משהו חד, .הייתי פורץ את המנעול","If we had something sharp,, I could pick that lock.",True,"01:25:52,680","01:25:56,140","01:25:52,482","01:25:55,652"
"!אל תזוז, עכבר ירכתיים","Keep still, you bilge rat.",True,"01:26:06,400","01:26:08,730","01:26:05,787","01:26:08,832"
.שחררו אותם,Release 'em!,True,"01:26:21,830","01:26:23,000","01:26:21,469","01:26:22,387"
"היא תעקוב אחר הכוכב שלה, .או שכולנו נמות ביחד","She will follow her star,, or we'll all die together.",True,"01:26:29,460","01:26:32,800","01:26:29,727","01:26:32,564"
"!הפנינה השחורה, !היא שוב מפליגה","The Black Pearl!, She sails again!",True,"01:26:52,320","01:26:55,490","01:26:52,083","01:26:55,295"
"!קדימה, בחורים","Come on, lads!",True,"01:26:55,910","01:26:57,120","01:26:55,920","01:26:57,005"
"המיתוסים של הים, .אמיתיים, קארינה","The myths of the sea, are real, Carina.",True,"01:27:03,870","01:27:05,960","01:27:03,803","01:27:05,972"
.אולי היו לי ספקות,Perhaps I had some doubts.,True,"01:27:11,550","01:27:13,010","01:27:11,352","01:27:12,770"
"בעודנו מפליגים בספינה, .שיצאה מבקבוק","sailing on a ship raised, from a bottle.",True,"01:27:18,300","01:27:19,929","01:27:18,276","01:27:19,569"
",שעכשיו את מאמינה בהם, .מצטער לומר","Which you now believe in,, sorry to say.",True,"01:27:30,020","01:27:32,320","01:27:29,996","01:27:31,831"
.ההתנצלות התקבלה,Apology accepted.,True,"01:27:32,820","01:27:34,070","01:27:32,624","01:27:34,250"
.אלך לתצפית,I'm going to the lookout.,True,"01:27:35,990","01:27:37,450","01:27:35,835","01:27:37,587"
.אני שמחה שאתה חושב כמוני,I'm glad you see it my way.,True,"01:27:38,160","01:27:39,740","01:27:38,004","01:27:39,631"
!‏12 מעלות ימינה,Twelve degrees to port!,True,"01:27:46,040","01:27:47,370","01:27:45,803","01:27:47,972"
".תכינו את הרובים, .כן-","- Ready the guns., - Aye!",True,"01:27:49,250","01:27:50,960","01:27:49,057","01:27:50,683"
!תכינו את הרובים,Ready the guns!,True,"01:27:51,210","01:27:51,919","01:27:50,850","01:27:51,684"
"שודדי הים האלו, .שטים אל הקלשון","Those pirates are going, for the Trident.",True,"01:27:51,920","01:27:54,130","01:27:51,851","01:27:53,937"
"הייתה אבן אודם על הכריכה, .שלא אשכח במהרה","There was a ruby on the cover, I would not soon forget.",True,"01:28:18,700","01:28:22,490","01:28:19,003","01:28:23,007"
.הוא היה בבירור גנב פשוט,He was clearly a common thief.,True,"01:28:31,920","01:28:34,170","01:28:31,849","01:28:33,726"
",היומן הזה הוא זכותי מלידה",This diary is my birthright.,True,"01:28:39,720","01:28:41,470","01:28:39,440","01:28:41,067"
"השאירו לי אותו, בכניסה לבית יתומים","Left to me on the steps, of a children's home.",True,"01:28:41,930","01:28:44,140","01:28:41,567","01:28:44,195"
.אז את יתומה,"Oh, so you're an orphan.",True,"01:28:46,600","01:28:48,310","01:28:46,447","01:28:48,741"
?מה שמך,What be you called?,True,"01:28:49,480","01:28:50,940","01:28:49,283","01:28:50,702"
"הכוכב הכי נוצץ בצפון, .נתן לי את שמי","Brightest star in the North, gave me my name.",True,"01:28:53,150","01:28:55,530","01:28:53,037","01:28:55,707"
.אז אתה מבין בכוכבים,So you do know your stars.,True,"01:29:07,410","01:29:08,830","01:29:07,301","01:29:09,137"
.אני קפטן,I'm a captain.,True,"01:29:10,290","01:29:11,370","01:29:10,138","01:29:11,723"
"אני יודע אחר אילו כוכבים, .לשוט הביתה","I know which stars, to follow home.",True,"01:29:15,000","01:29:17,550","01:29:15,226","01:29:17,979"
.סתום את הפה,Shut your trap.,True,"01:30:10,230","01:30:11,889","01:30:10,114","01:30:11,699"
?אתה רוצה לאבד את הלשון,Do you wanna lose that tongue?,True,"01:30:16,400","01:30:17,859","01:30:16,454","01:30:17,622"
.מרגרט סמית,Margaret Smyth.,True,"01:30:17,860","01:30:19,610","01:30:17,789","01:30:19,165"
"או שאספר לאתה יודע מי, ?את מה ששנינו יודעים שנכון","Or shall I tell you-know-who, what we both know to be true?",True,"01:30:23,070","01:30:28,029","01:30:23,169","01:30:27,673"
"?כלומר, זה באמת נכון, .שיקרתי","You mean, it is true?, I was bluffing.",True,"01:30:30,790","01:30:32,619","01:30:30,635","01:30:32,303"
!אני לא משקר,I'm not.,True,"01:30:32,620","01:30:33,539","01:30:32,470","01:30:33,387"
",אם תהרוג אותי, ,אין לך על מה להתמקח עם המתים","You kill me, you got nothing, to bargain the dead with.",True,"01:30:33,540","01:30:36,960","01:30:33,554","01:30:36,849"
.אז אתה צריך אותי,So you need me.,True,"01:30:37,250","01:30:39,420","01:30:37,016","01:30:39,310"
".אצטרך לדבר בכנות, הקטור","I'll have to be frank, Hector.",True,"01:30:40,380","01:30:42,220","01:30:40,061","01:30:42,146"
",אתה ממש, ממש מכוער","You are very, very ugly.",True,"01:30:42,550","01:30:45,049","01:30:42,313","01:30:44,357"
.מרגרט מתה,Margaret died.,True,"01:30:49,720","01:30:51,180","01:30:49,570","01:30:51,239"
"אבל מעולם לא חשבתי, שהיא תיקח את השרבוטים האלו","but I never imagined, she'd take those scribblings...",True,"01:31:01,530","01:31:04,240","01:31:01,666","01:31:04,460"
",ותפתח חיים משל עצמה",and make a life of her own.,True,"01:31:04,450","01:31:06,240","01:31:04,627","01:31:06,170"
.תגיד לי מה רצונך,You tell me what you want.,True,"01:31:17,130","01:31:18,579","01:31:16,848","01:31:18,349"
",אני רוצה את המצפן שלי",I want me compass.,True,"01:31:18,580","01:31:19,880","01:31:18,516","01:31:20,351"
‏216 חביות רום,216 barrels of rum.,True,"01:31:20,670","01:31:24,050","01:31:20,518","01:31:23,729"
.ואת הקוף,And the monkey.,True,"01:31:25,260","01:31:26,300","01:31:25,022","01:31:26,440"
?אתה רוצה את ג'ק,You want Jack?,True,"01:31:26,840","01:31:28,219","01:31:26,607","01:31:27,692"
",ארוחת ערב. אני רוצה לאכול אותו, .אני רוצה לאכול את הקוף","Dinner. I want to eat him,, I want to eat that monkey...",True,"01:31:28,220","01:31:31,060","01:31:27,859","01:31:30,361"
".אין עסקה, ג'ק","No deal, Jack.",True,"01:31:31,350","01:31:32,639","01:31:31,112","01:31:32,446"
"אישה צעירה וחכמה כמוה, בחיים לא תאמין","A clever young woman such, as that would never believe...",True,"01:31:32,640","01:31:35,349","01:31:32,613","01:31:35,074"
"שחזיר כמוני יוכל להיות, .קרוב משפחה שלה","that a swine like me, could ever be her blood.",True,"01:31:35,350","01:31:38,480","01:31:35,241","01:31:38,911"
.והקלשון יהיה שלי,And the Trident will be mine.,True,"01:31:41,650","01:31:43,780","01:31:41,455","01:31:43,541"
!חיילים בריטים,Redcoats!,True,"01:31:54,910","01:31:56,210","01:31:54,719","01:31:56,053"
!חיילים בריטים,Redcoats!,True,"01:31:57,330","01:31:58,710","01:31:57,054","01:31:58,764"
!היכונו לירות,Prepare to fire!,True,"01:32:01,540","01:32:03,549","01:32:01,392","01:32:03,144"
!היא מגיעה מימין,She comes starboard.,True,"01:32:12,560","01:32:14,600","01:32:12,486","01:32:14,155"
.המפקד,Sir.,True,"01:32:25,320","01:32:26,320","01:32:25,082","01:32:26,250"
",לא משנה מה יקרה, .תישארי במסלול","Whatever happens,, stay your course.",True,"01:33:09,240","01:33:12,490","01:33:09,126","01:33:12,463"
!ג'ק ספארו,Jack Sparrow!,True,"01:33:38,180","01:33:40,230","01:33:38,155","01:33:39,991"
!ג'ק ספארו,Jack Sparrow.,True,"01:33:40,640","01:33:43,099","01:33:41,117","01:33:43,077"
?איפה הוא,Where is he?,True,"01:33:49,610","01:33:51,240","01:33:49,709","01:33:51,043"
.אין איפה להתחבא,There's nowhere to hide.,True,"01:34:24,690","01:34:26,400","01:34:23,993","01:34:26,162"
"!בואו נהיה אמיצים, !הצילו את הפנינה","Let's be brave., Save the Pearl!",True,"01:34:42,120","01:34:44,920","01:34:42,219","01:34:45,306"
.זה חייב להיות המקום,This has to be it.,True,"01:34:54,050","01:34:55,340","01:34:53,898","01:34:55,232"
.זה חייב להיות פה,It has to be here.,True,"01:34:58,510","01:34:59,720","01:34:58,194","01:34:59,195"
.הכוכבים ייעלמו בקרוב,The stars will soon be gone.,True,"01:36:36,150","01:36:37,820","01:36:36,083","01:36:37,585"
!קארינה,Carina!,True,"01:37:07,770","01:37:09,020","01:37:07,531","01:37:08,365"
!מצאת אותו,You found it!,True,"01:37:13,400","01:37:14,400","01:37:13,120","01:37:14,121"
.האי,The island.,True,"01:37:25,280","01:37:26,540","01:37:25,090","01:37:26,217"
!למרי,Get to the Mary!,True,"01:37:34,630","01:37:36,130","01:37:34,391","01:37:36,227"
!קארינה,Carina!,True,"01:37:52,390","01:37:53,730","01:37:52,243","01:37:53,410"
!קארינה,Carina!,True,"01:38:09,910","01:38:11,370","01:38:09,760","01:38:11,095"
!הנרי,Henry!,True,"01:38:14,330","01:38:15,330","01:38:14,139","01:38:15,224"
.הם לקחו את הנרי,They took Henry!,True,"01:38:29,180","01:38:30,519","01:38:28,946","01:38:29,989"
.אז אנחנו חייבים למצוא אותו,Then we have to find it.,True,"01:38:33,140","01:38:34,770","01:38:33,033","01:38:34,285"
?איפה הוא,Where is it?,True,"01:38:54,460","01:38:55,790","01:38:54,555","01:38:55,806"
.זה חייב להיות פה,It has to be here.,True,"01:39:00,300","01:39:01,710","01:39:00,144","01:39:01,895"
".תראה, ג'ק","Look at it, Jack.",True,"01:39:34,000","01:39:35,210","01:39:33,677","01:39:35,095"
.כוכבים,Stars.,True,"01:39:44,340","01:39:45,300","01:39:43,937","01:39:45,272"
"האי הזה הוא השתקפות מושלמת, .של השמיים","This island is a perfect, reflection of the heavens.",True,"01:39:49,340","01:39:53,390","01:39:49,234","01:39:53,364"
"חייבים למצוא את הקלשון, .כדי להציל את הנרי","We have to find the Trident, to save Henry.",True,"01:40:04,570","01:40:06,950","01:40:04,458","01:40:06,543"
?למה הוא לא זוהר,Why isn't it glowing?,True,"01:40:38,230","01:40:39,730","01:40:38,075","01:40:39,618"
".תשלימי אותו, קארינה","Finish it, Carina.",True,"01:40:41,480","01:40:43,190","01:40:41,286","01:40:43,080"
.עבור אבי,For my father.,True,"01:40:52,570","01:40:54,080","01:40:52,506","01:40:53,799"
.תראה,Look.,True,"01:42:30,210","01:42:31,170","01:42:29,978","01:42:30,813"
",ברגע שתשלוט בחי, .אין דרך חזרה","Once you possess the living,, there's no coming back.",True,"01:42:46,150","01:42:48,690","01:42:45,994","01:42:48,372"
.הקלשון ישחרר אותי,The Trident will set me free.,True,"01:42:51,070","01:42:52,900","01:42:51,166","01:42:53,168"
",אם תחתוך אותי, .תחתוך את הילד, ג'ק","You cut me,, you cut the boy, Jack.",True,"01:44:02,100","01:44:04,220","01:44:01,945","01:44:04,156"
!הנרי,Henry!,True,"01:44:40,090","01:44:41,050","01:44:39,983","01:44:41,026"
".שלום, ספארו","Hola, Sparrow.",True,"01:45:13,920","01:45:15,880","01:45:13,809","01:45:15,978"
.לא,"Oh, no.",True,"01:45:17,010","01:45:18,210","01:45:16,895","01:45:18,063"
".אני שונא את הדרור, .תמות, ספארו","I hate the Sparrow., Die, Sparrow.",True,"01:45:29,810","01:45:32,350","01:45:29,658","01:45:32,369"
!הנרי,Henry!,True,"01:45:39,990","01:45:41,110","01:45:39,584","01:45:40,419"
.עופו מפה,"Oh, piss off!",True,"01:45:46,830","01:45:47,990","01:45:46,591","01:45:48,051"
",הנרי, תתעורר, !הוא הורג את ג'ק","Henry, wake up., He's killing Jack.",True,"01:45:58,210","01:46:00,130","01:45:58,020","01:45:59,730"
!הנרי,Henry!,True,"01:46:10,930","01:46:12,190","01:46:10,824","01:46:11,825"
.כוח הים,The power of the sea.,True,"01:46:15,060","01:46:16,400","01:46:14,786","01:46:16,038"
"אם הקלשון, ...מחזיק בכל הכוח, אז","If the Trident, holds all the power, then...",True,"01:46:26,740","01:46:28,529","01:46:26,590","01:46:28,258"
.אולי,Maybe.,True,"01:46:42,720","01:46:43,510","01:46:42,439","01:46:43,523"
!לא,No!,True,"01:46:48,310","01:46:49,440","01:46:47,986","01:46:48,820"
.לפצל,Divide.,True,"01:47:02,740","01:47:03,660","01:47:02,292","01:47:03,085"
!הנרי,Henry!,True,"01:47:04,000","01:47:05,250","01:47:03,627","01:47:04,461"
.כל הקללות נשברו,All curses are broken.,True,"01:47:59,760","01:48:01,340","01:47:59,599","01:48:01,393"
!אנחנו בשר ודם,We are flesh and blood!,True,"01:48:22,030","01:48:23,870","01:48:21,872","01:48:24,291"
