Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
"!קיימו את כולם, .לחיי אדוננו וארצנו","Now, fulfill them all., To lord and land! Hyah!",True,"01:10:16,385","01:10:20,013","01:10:16,421","01:10:20,800"
"תן פקודה לאנשיך לנטוש את, .עמדותיהם. נרכב למינאס טירית","Tell the men to break cover., We ride for Minas Tirith.",True,"01:11:15,738","01:11:18,532","01:11:15,605","01:11:18,691"
!לנטוש עמדות,Take cover!,True,"01:11:32,463","01:11:33,964","01:11:32,079","01:11:34,540"
!נסוגים,Fall back!,True,"01:11:47,897","01:11:49,314","01:11:47,678","01:11:49,555"
"!לסגת! לסגת, !הימלטו על נפשותיכם-","- Retreat! Retreat!, - Run for your lives!",True,"01:11:56,488","01:12:01,534","01:11:56,604","01:12:01,192"
.עידן האדם תם,The age of Men is over.,True,"01:12:25,852","01:12:29,146","01:12:25,424","01:12:29,762"
"!התקדמו, .אלו הנאזגול-","- Keep going., - It's the Nazgûl.",True,"01:12:38,074","01:12:40,784","01:12:37,937","01:12:40,273"
"!תפוס מחסה, אדוני","Take cover, my lord!",True,"01:12:42,286","01:12:43,870","01:12:41,899","01:12:44,277"
!מישכו,Pull!,True,"01:13:35,007","01:13:36,425","01:13:34,785","01:13:36,162"
"הם כבשו את הגשר, .ואת הגדה המערבית","They've taken the bridge, and the west bank.",True,"01:13:58,489","01:14:00,490","01:13:58,392","01:14:00,603"
.גדודי אורקים עוברים את הנהר,Battalions of Orcs are crossing the river.,True,"01:14:01,868","01:14:03,910","01:14:01,687","01:14:03,689"
?פאראמיר,Faramir?,True,"01:14:14,089","01:14:16,007","01:14:13,950","01:14:16,369"
"אין זה בן-המחצית הראשון, .שנתקלת בו","This is not the first Halfling, to have crossed your path.",True,"01:14:18,635","01:14:21,637","01:14:18,287","01:14:22,124"
.לא,No.,True,"01:14:22,514","01:14:24,057","01:14:22,291","01:14:24,502"
?ראית את פרודו ואת סאם,You've seen Frodo and Sam?,True,"01:14:25,934","01:14:27,643","01:14:25,836","01:14:27,380"
.ומשם למעבר קירית אונגול,And then the pass of Cirith Ungol.,True,"01:14:39,991","01:14:42,367","01:14:39,558","01:14:42,186"
?מה זה אומר,What does that mean?,True,"01:14:44,496","01:14:46,038","01:14:44,397","01:14:46,774"
.ספר לי את כל מה שאתה יודע,Tell me all you know.,True,"01:14:52,128","01:14:54,129","01:14:52,029","01:14:54,073"
?כך אתה משרת את עירך,This is how you would serve your city?,True,"01:14:55,381","01:14:57,883","01:14:55,241","01:14:58,661"
?אתה מסתכן בהריסתה המוחלטת,You would risk its utter ruin?,True,"01:14:59,052","01:15:02,096","01:14:58,828","01:15:02,123"
.מה שנראה לך לנכון,What you judged to be right.,True,"01:15:05,768","01:15:08,103","01:15:05,459","01:15:08,462"
"שלחת את טבעת העוצמה למורודור, .בידי בן מחצית חסר מוח","You sent the Ring of Power into Mordor, in the hands of a witless Halfling.",True,"01:15:09,230","01:15:14,526","01:15:09,088","01:15:14,969"
"היה צריך להחזיר אותה למצודה, .על מנת לשמור עליה בבטחה","It should have been brought back, to the Citadel to be kept safe.",True,"01:15:19,198","01:15:23,493","01:15:18,931","01:15:23,769"
.להסתירה,Hidden.,True,"01:15:25,579","01:15:27,205","01:15:25,396","01:15:26,939"
.בעומק המרתפים האפלים,Dark and deep in the vaults...,True,"01:15:27,623","01:15:30,625","01:15:27,356","01:15:30,109"
.לא לשימוש,not to be used.,True,"01:15:30,793","01:15:32,503","01:15:30,276","01:15:32,445"
.לא הייתי משתמש בטבעת,I would not use the Ring.,True,"01:15:42,139","01:15:43,848","01:15:41,954","01:15:43,998"
"אפילו לא אם מינאס טירית הייתה, .נופלת ורק אני יכולתי להצילה","Not if Minas Tirith were falling in ruin, and I alone could save her.",True,"01:15:44,432","01:15:47,560","01:15:44,165","01:15:47,251"
"תמיד תשוקתך להיראות, גא ואצילי","Ever you desire to appear lordly, and gracious...",True,"01:15:47,853","01:15:52,606","01:15:47,585","01:15:52,423"
.כמלך מימים ימימה,as a king of old.,True,"01:15:52,774","01:15:54,984","01:15:52,590","01:15:54,842"
.הוא היה מביא לי תשורה מלכותית,He would have brought me a kingly gift.,True,"01:16:01,033","01:16:03,660","01:16:00,806","01:16:03,267"
"הוא היה מושיט את ידו אל הדבר, .הזה ולוקח אותו. הוא היה נופל","He would have stretched out his hand to, this thing and taken it. He would've fallen.",True,"01:16:06,581","01:16:09,958","01:16:06,437","01:16:09,708"
"!אינך מבין בזה דבר, .הוא היה לוקח אותה לעצמו-","- You know nothing of this matter!, - He would have kept it for his own.",True,"01:16:10,042","01:16:12,544","01:16:09,732","01:16:12,532"
...וכשהיה חוזר,And when he returned...,True,"01:16:13,963","01:16:15,630","01:16:13,861","01:16:16,030"
.לא היית מכיר את בנך,you would not have known your son.,True,"01:16:17,216","01:16:19,009","01:16:17,156","01:16:18,824"
!בורומיר היה נאמן לי,Boromir was loyal to me!,True,"01:16:19,135","01:16:21,511","01:16:18,991","01:16:21,535"
!הוא לא נהה אחרי קוסם כלשהו,Not some wizard's pupil!,True,"01:16:21,637","01:16:24,764","01:16:21,702","01:16:24,288"
?אבא,Father?,True,"01:16:32,566","01:16:34,066","01:16:32,421","01:16:33,756"
.בני,My son.,True,"01:16:46,538","01:16:47,788","01:16:46,435","01:16:48,354"
.הנח לי,Leave me.,True,"01:17:14,734","01:17:15,776","01:17:14,588","01:17:15,965"
".בזהירות, אדון, בזהירות","Careful, master. Careful.",True,"01:17:49,645","01:17:52,397","01:17:49,540","01:17:52,084"
".אם תיפול, תיפול רחוק",Very far to fall.,True,"01:17:52,731","01:17:55,275","01:17:52,418","01:17:55,337"
".בוא, אדון","Come, master.",True,"01:18:04,786","01:18:06,203","01:18:04,430","01:18:06,974"
!אדון פרודו,Mr. Frodo.,True,"01:18:22,637","01:18:23,762","01:18:22,281","01:18:23,782"
?אדוני,Master?,True,"01:18:39,905","01:18:40,989","01:18:39,715","01:18:41,050"
.האדון נושא משא כבד,Master carries heavy burden.,True,"01:18:43,367","01:18:46,703","01:18:42,885","01:18:46,347"
.השמן לא מסוגל להבין,Fat one cannot know.,True,"01:18:52,877","01:18:55,212","01:18:52,102","01:18:55,356"
.סמיאגול ישגיח על האדון,Sméagol look after master.,True,"01:18:57,716","01:19:00,426","01:18:57,399","01:19:00,152"
.הוא רוצה את זה,He wants it.,True,"01:19:01,470","01:19:03,054","01:19:01,362","01:19:03,572"
.השמן ייקח את זה ממך,The fat one will take it from you.,True,"01:19:14,149","01:19:17,651","01:19:14,083","01:19:17,962"
.שלח את כל הכוחות לקרב,Send forth all legions.,True,"01:19:25,578","01:19:29,414","01:19:25,177","01:19:29,515"
"אל תפסיק את ההתקפה, .עד כיבוש העיר כולה","Do not stop the attack, until the city is taken.",True,"01:19:29,832","01:19:34,503","01:19:29,682","01:19:33,727"
?היכן פרשי תיאודן,Where are Théoden's riders?,True,"01:19:48,684","01:19:51,019","01:19:48,367","01:19:50,786"
?האם צבא רוהאן יבוא,Will Rohan's army come?,True,"01:19:51,104","01:19:53,231","01:19:50,953","01:19:53,539"
.מיתראנדיר,Mithrandir.,True,"01:19:53,982","01:19:55,358","01:19:53,706","01:19:55,958"
"?מה חשבת, פרגרין טוק","What were you thinking, Peregrin Took?",True,"01:20:06,078","01:20:08,704","01:20:05,676","01:20:08,387"
"איזה שירות יכול הוביט, ?להציע לאדם כה דגול","What service can a Hobbit, offer such a great lord of Men?",True,"01:20:10,541","01:20:15,461","01:20:10,472","01:20:16,186"
.עשית זאת היטב,It was well-done.,True,"01:20:16,255","01:20:17,755","01:20:16,353","01:20:17,855"
"מעשה נדיב אינו צריך, .להיבחן בהיגיון קר","A generous deed should not, be checked with cold counsel.",True,"01:20:21,261","01:20:24,388","01:20:21,025","01:20:25,070"
.עליך להצטרף למשמר המגדל,You are to join the tower guard.,True,"01:20:25,932","01:20:27,975","01:20:25,821","01:20:28,365"
"לא חשבתי שימצאו, .לבוש שיתאים לי","I didn't think they would find any livery, that would fit me.",True,"01:20:29,060","01:20:31,854","01:20:28,907","01:20:31,910"
",נער טיפש",A very foolish one...,True,"01:20:34,441","01:20:36,108","01:20:34,705","01:20:36,248"
"שבזבז שעות רבות בהרג דרקונים, .במקום להתרכז בלימודיו","who wasted many hours slaying dragons, instead of attending to his studies.",True,"01:20:36,192","01:20:40,737","01:20:36,415","01:20:40,669"
"?זה היה שלך, .כן, זה היה שלי-","- This was yours?, - Yes, it was mine.",True,"01:20:40,989","01:20:43,615","01:20:40,836","01:20:43,589"
.אבי דאג שיכינו לי אותו,My father had it made for me.,True,"01:20:43,741","01:20:45,951","01:20:43,756","01:20:45,549"
...ובכן,Well...,True,"01:20:46,786","01:20:47,953","01:20:46,592","01:20:47,926"
",אני גבוה יותר משהיית אז",I'm taller than you were then.,True,"01:20:48,037","01:20:50,039","01:20:48,093","01:20:50,095"
",למרות שלא אגדל עוד, .מלבד לרוחב","Though I'm not likely to grow anymore,, except sideways.",True,"01:20:50,124","01:20:53,585","01:20:50,262","01:20:53,599"
.גם לי זה אף פעם לא התאים,Never fitted me either.,True,"01:20:56,547","01:20:58,423","01:20:56,560","01:20:58,604"
.בורומיר היה תמיד החייל,Boromir was always the soldier.,True,"01:20:58,507","01:21:00,925","01:20:58,771","01:21:01,607"
".הם היו כל כך דומים, הוא ואבי","They were so alike, he and my father.",True,"01:21:04,555","01:21:06,973","01:21:04,610","01:21:07,029"
".עיקשים, אפילו",Stubborn even.,True,"01:21:10,978","01:21:12,770","01:21:10,908","01:21:12,117"
.אבל חזקים,But strong.,True,"01:21:13,898","01:21:15,148","01:21:13,869","01:21:15,371"
",אני חושב שיש בך עוצמה, .מסוג שונה","I think you have strength, of a different kind.",True,"01:21:16,984","01:21:19,361","01:21:16,872","01:21:20,042"
.ויום אחד אביך יראה זאת,And one day your father will see it.,True,"01:21:20,697","01:21:22,948","01:21:20,667","01:21:23,128"
"הנני נשבע בזאת לשרת, .בנאמנות את גונדור","Here do I swear fealty, and service to Gondor...",True,"01:21:27,370","01:21:30,873","01:21:27,299","01:21:31,095"
...משעה זו והלאה,From this hour henceforth...,True,"01:21:41,092","01:21:43,302","01:21:41,146","01:21:43,941"
.או שהמוות ייקח אותי,or death take me.,True,"01:21:47,600","01:21:49,726","01:21:47,528","01:21:49,738"
...ואני לא אשכח זאת,And I shall not forget it...,True,"01:21:50,353","01:21:52,229","01:21:50,322","01:21:52,825"
.על אמונים באהבה,Fealty with love.,True,"01:22:04,158","01:22:06,201","01:22:03,961","01:22:06,255"
.על אומץ-לב בכבוד,Valor with honor.,True,"01:22:07,411","01:22:09,538","01:22:07,339","01:22:09,007"
.על בגידה בנקם,Disloyalty with vengeance.,True,"01:22:10,665","01:22:13,625","01:22:10,592","01:22:13,929"
"אינני חושב שעלינו לנטוש בקלות, ;שכזו את מעוזי ההגנה בגבול","I do not think we should so lightly, abandon the outer defenses...",True,"01:22:22,678","01:22:26,722","01:22:22,563","01:22:26,650"
.יש לכבוש מחדש את אוסגיליאת,Osgiliath must be retaken.,True,"01:22:35,357","01:22:37,191","01:22:35,367","01:22:37,035"
".אדוני, אוסיגיליאת בידי האורקים","My lord, Osgiliath is overrun.",True,"01:22:37,276","01:22:39,569","01:22:37,202","01:22:39,246"
.הסיכונים במלחמה רבים,Much must be risked in war.,True,"01:22:39,653","01:22:42,154","01:22:39,913","01:22:42,708"
"האם יש פה מפקד, ?בעל אומץ-לב למלא את פקודתי","Is there a captain here who still has, the courage to do his lord's will?",True,"01:22:45,410","01:22:48,870","01:22:45,335","01:22:49,298"
"עכשיו היית מעדיף, .שאני אבוא במקום אחי","You wish now that our places, had been exchanged...",True,"01:22:55,587","01:22:58,046","01:22:55,512","01:22:58,765"
.כן,Yes.,True,"01:23:06,055","01:23:07,347","01:23:05,981","01:23:07,733"
.הייתי רוצה בזאת,I wish that.,True,"01:23:08,600","01:23:09,975","01:23:08,400","01:23:10,611"
"אעשה כמיטב יכולתי, .למלא את מקומו","I will do what I can, in his stead.",True,"01:23:23,324","01:23:25,617","01:23:23,332","01:23:26,251"
",אם אשוב חי משדה הקרב, .חשוב עליי לטובה, אבא","If I should return,, think better of me, Father.",True,"01:23:34,668","01:23:38,254","01:23:34,426","01:23:38,889"
?לחמוק,Sneaking?,True,"01:25:12,103","01:25:13,770","01:25:12,357","01:25:14,192"
!?לחמוק,Sneaking?,True,"01:25:15,273","01:25:16,815","01:25:15,193","01:25:17,362"
.ההוביט השמן תמיד נורא מנומס,Fat Hobbit is always so polite.,True,"01:25:18,901","01:25:21,528","01:25:18,780","01:25:21,950"
.והם אומרים לחמוק,and they say sneak.,True,"01:25:27,201","01:25:30,120","01:25:27,372","01:25:29,541"
...חמקתי,Sneaking.,True,"01:25:46,346","01:25:48,055","01:25:46,308","01:25:48,435"
.יפה. עשה מה שאתה רוצה,Fine. Have it your own way.,True,"01:25:48,932","01:25:51,309","01:25:48,810","01:25:51,897"
.זה נעלם,It's gone!,True,"01:26:12,415","01:26:14,082","01:26:12,376","01:26:14,294"
"?סמיאגול, .לא, לא סמיאגול המסכן","Sméagol?, No, no, not poor Sméagol.",True,"01:26:27,263","01:26:30,599","01:26:27,099","01:26:30,352"
".אתה נוכל שקרן, ?מה עשית בו","You're a lying rat!, What did you do with it?!",True,"01:26:33,686","01:26:36,815","01:26:33,605","01:26:36,775"
.הוא לא אוכל את זה,He doesn't eat it.,True,"01:26:36,899","01:26:38,358","01:26:36,942","01:26:38,485"
".פירורים על המעיל שלו, .הוא לקח את זה","Crumbs on his jacketses., He took it!",True,"01:26:47,034","01:26:50,703","01:26:47,369","01:26:50,706"
.הוא לקח את זה,He took it.,True,"01:26:51,455","01:26:53,206","01:26:51,415","01:26:53,083"
"ראיתי אותו. הוא תמיד זולל, .כאשר האדון לא מסתכל","I seen him. He's always stuffing, his face when master's not looking.",True,"01:26:54,166","01:26:58,044","01:26:53,917","01:26:58,130"
!זה שקר מלוכלך,That's a filthy lie!,True,"01:26:58,170","01:26:59,420","01:26:58,296","01:27:00,090"
!חתיכת שקרן דו-פרצופי,"You stinking, two-faced sneak!",True,"01:27:00,506","01:27:02,882","01:27:00,257","01:27:02,467"
".לא, אתה לא בסדר, .אתה תשוש","No, you're not all right., You're exhausted.",True,"01:27:23,905","01:27:26,365","01:27:23,739","01:27:26,825"
.אני יכול לעזור לך קצת,I could help a bit.,True,"01:27:37,086","01:27:39,004","01:27:37,252","01:27:38,545"
.אני רק רוצה לעזור,I just want to help.,True,"01:27:57,481","01:27:58,940","01:27:57,522","01:27:59,524"
.הוא רוצה אותה לעצמו,He wants it for himself.,True,"01:28:04,364","01:28:07,408","01:28:04,362","01:28:07,783"
".אני מצטער, סאם","I'm sorry, Sam.",True,"01:28:19,880","01:28:21,464","01:28:19,669","01:28:21,379"
.אבל הוא שקרן,But he's a liar.,True,"01:28:22,966","01:28:24,508","01:28:23,048","01:28:24,424"
.הוא הרעיל אותך נגדי,He's poisoned you against me.,True,"01:28:24,593","01:28:26,969","01:28:24,591","01:28:27,260"
.אתה לא יכול לעזור לי יותר,You can't help me anymore.,True,"01:28:28,764","01:28:30,514","01:28:28,678","01:28:30,597"
.אתה לא מתכוון לזה באמת,You don't mean that.,True,"01:28:32,393","01:28:34,645","01:28:32,557","01:28:34,434"
.לך הביתה,Go home.,True,"01:28:36,981","01:28:38,273","01:28:36,937","01:28:38,730"
.זו עירם של אנשי נומנור,This is the city of the Men of Nûmenor.,True,"01:30:13,414","01:30:15,498","01:30:13,116","01:30:16,036"
"אקריב בשמחה את חיי, ,כדי להגן על יופיה","I will gladly give my life, to defend her beauty...",True,"01:30:16,876","01:30:19,502","01:30:16,661","01:30:19,456"
".אביך אוהב אותך, פאראמיר","Your father loves you, Faramir.",True,"01:30:25,509","01:30:27,969","01:30:25,211","01:30:28,632"
"?אתה יודע לשיר, אדון הוביט צעיר","Can you sing, Master Hobbit?",True,"01:31:42,131","01:31:43,881","01:31:41,955","01:31:43,498"
.כן,yes.,True,"01:31:48,637","01:31:49,637","01:31:48,420","01:31:50,046"
",לפחות, .מספיק טוב בשביל בני הפלך","At least, well enough, for my own people.",True,"01:31:50,931","01:31:53,850","01:31:50,755","01:31:54,509"
"אבל אין לנו שירים, ...לאולמות גדולים","But we have no songs, for great halls...",True,"01:31:56,354","01:31:58,689","01:31:56,136","01:31:58,555"
.ולזמנים רעים,and evil times.,True,"01:31:59,482","01:32:00,941","01:31:59,597","01:32:00,849"
"למה שהשירים שלך לא יתאימו, ?לאולמות שלי","And why should your songs, be unfit for my halls?",True,"01:32:01,860","01:32:04,903","01:32:01,683","01:32:04,853"
".קדימה, שיר לי שיר","Come, sing me a song.",True,"01:32:07,782","01:32:09,241","01:32:07,647","01:32:09,065"
הבית מאחוריי,Home is behind.,True,"01:32:20,211","01:32:22,880","01:32:20,118","01:32:23,455"
העולם לפניי,The world ahead.,True,"01:32:23,841","01:32:27,260","01:32:23,621","01:32:27,375"
בצללים,Through shadow.,True,"01:32:37,730","01:32:40,273","01:32:37,427","01:32:40,972"
עד קצה הליל,To the edge of night.,True,"01:32:41,525","01:32:45,153","01:32:41,139","01:32:45,310"
בערפל ובאפלה,Mist and shadow.,True,"01:32:55,207","01:32:58,709","01:32:55,070","01:32:59,407"
הכול יימוג,All shall fade.,True,"01:33:06,301","01:33:09,929","01:33:06,247","01:33:09,584"
הכול,All shall,True,"01:33:12,057","01:33:16,352","01:33:11,961","01:33:15,965"
.יימוג,Fade,True,"01:33:21,901","01:33:23,777","01:33:21,721","01:33:24,099"
!צעד! צעד,March! March!,True,"01:33:48,636","01:33:51,639","01:33:48,498","01:33:51,960"
!צעד! צעד! צעד,March! March! March!,True,"01:33:52,224","01:33:57,186","01:33:52,127","01:33:57,257"
.פנו דרך למלך,Make way for the king.,True,"01:34:01,358","01:34:02,858","01:34:00,802","01:34:03,138"
.המלך פה,The king is here.,True,"01:34:09,491","01:34:10,700","01:34:09,102","01:34:11,146"
.מלכי,My lord.,True,"01:34:13,120","01:34:14,370","01:34:13,106","01:34:14,732"
!יחי המלך,"Hail to you, sire.",True,"01:34:16,248","01:34:17,665","01:34:15,984","01:34:17,944"
",יש לנו עוד 003 איש מאזור הביצות, .המלך תיאודן","We have 300 more, from Fenmarch, Théoden King.",True,"01:34:23,589","01:34:26,591","01:34:23,199","01:34:25,869"
"?איפה הפרשים מסנובורן, .איש לא בא משם, מלכי-","- Where are the riders from Snowbourn?, - None have come, my lord.",True,"01:34:26,676","01:34:30,679","01:34:26,995","01:34:30,957"
.ששת אלפים חניתות,Six thousand spears.,True,"01:34:48,239","01:34:50,199","01:34:48,016","01:34:50,143"
.פחות ממחצית המספר שציפיתי לו,Less than half of what I'd hoped for.,True,"01:34:50,951","01:34:53,453","01:34:51,186","01:34:53,188"
"ששת אלפים איש לא יספיקו, .לשבירת צבא מורדור","Six thousand will not be enough, to break the lines of Mordor.",True,"01:34:53,787","01:34:56,789","01:34:53,479","01:34:56,858"
.יבואו עוד,More will come.,True,"01:34:59,251","01:35:00,877","01:34:59,611","01:35:01,362"
",נוכל להמתין עד עלות השחר, .ואז אנחנו חייבים לצאת לדרך","We have till dawn,, then we must ride.",True,"01:35:04,923","01:35:07,759","01:35:04,866","01:35:07,452"
...הסוסים חסרי-מנוחה,The horses are restless...,True,"01:35:27,197","01:35:28,781","01:35:26,930","01:35:29,265"
.והאנשים שקטים,and the men are quiet.,True,"01:35:29,741","01:35:31,450","01:35:29,432","01:35:30,934"
?לאן היא מובילה,where does that lead?,True,"01:35:39,751","01:35:41,710","01:35:39,776","01:35:41,861"
",זו הדרך לדימהולט, .הדלת תחת ההר","It is the road to the Dimholt,, the door under the mountain.",True,"01:35:42,837","01:35:46,006","01:35:42,612","01:35:46,449"
.זהו הר הרוחות הרעות,That mountain is evil.,True,"01:35:51,138","01:35:53,348","01:35:51,371","01:35:53,248"
.אראגורן,Aragorn.,True,"01:36:16,498","01:36:17,706","01:36:16,187","01:36:18,022"
.בוא נלך לחפש אוכל,Let's find some food.,True,"01:36:18,959","01:36:20,501","01:36:18,773","01:36:20,692"
.זהו,There.,True,"01:36:37,227","01:36:38,227","01:36:37,208","01:36:38,626"
.אני מוכן,I'm ready.,True,"01:36:46,446","01:36:47,779","01:36:46,217","01:36:47,885"
.זה אפילו לא חד,It's not even sharp.,True,"01:36:54,203","01:36:55,787","01:36:54,017","01:36:56,352"
"זה לא יעזור לך. לא תוכל להרוג, .הרבה אורקים בלהב קהה","Well, that's no good. You won't Kill, many Orcs with a blunt blade.",True,"01:36:57,248","01:37:00,167","01:36:57,020","01:37:00,398"
.בוא אתי,Come on.,True,"01:37:00,835","01:37:01,877","01:37:00,565","01:37:02,066"
!אל הנפח. קדימה,To the smithy. Go!,True,"01:37:06,466","01:37:08,258","01:37:06,237","01:37:08,740"
.אסור לך לעודד אותו,You should not encourage him.,True,"01:37:10,595","01:37:12,345","01:37:10,241","01:37:12,744"
.אסור לך לפקפק בו,You should not doubt him.,True,"01:37:13,182","01:37:14,974","01:37:12,952","01:37:15,413"
",אינני מפקפק באומץ לבו, ...רק בהישג ידו","I do not doubt his heart,, only the reach of his arm.",True,"01:37:15,767","01:37:18,978","01:37:15,580","01:37:18,875"
"למה שלא יילחם למען, ?מי שהוא אוהב","Why can he not fight, for those he loves?",True,"01:37:28,155","01:37:30,531","01:37:28,092","01:37:31,262"
"את מבינה במלחמה, .מעט כמו ההוביט הזה","You know as little of war, as that Hobbit.",True,"01:37:34,786","01:37:37,288","01:37:34,557","01:37:37,560"
",כשהפחד ישתלט עליו",When the fear takes him...,True,"01:37:38,999","01:37:40,541","01:37:38,770","01:37:40,897"
?את חושבת שהוא יקום ויילחם,do you think he would stand and fight?,True,"01:37:46,549","01:37:49,092","01:37:46,486","01:37:48,613"
.הוא יברח,He would flee.,True,"01:37:51,346","01:37:52,971","01:37:51,199","01:37:52,784"
.ובצדק,And he would be right to do so.,True,"01:37:53,097","01:37:54,932","01:37:52,992","01:37:55,036"
.אני בוחרת בחיי בן-תמותה,I choose a mortal life.,True,"01:38:37,017","01:38:40,104","01:38:36,828","01:38:40,581"
...הלוואי ויכולתי לראותו,I wish I could've seen him...,True,"01:38:43,692","01:38:46,110","01:38:43,501","01:38:46,337"
.פעם אחת אחרונה,one last time.,True,"01:38:47,654","01:38:49,947","01:38:47,505","01:38:50,174"
?אדוני,Sir?,True,"01:39:01,585","01:39:03,002","01:39:01,352","01:39:02,812"
".המלך תיאודן מצפה לך, אדוני","King Théoden awaits you, my lord.",True,"01:39:04,796","01:39:07,006","01:39:04,647","01:39:07,191"
.אעזוב עכשיו,I take my leave.,True,"01:39:28,237","01:39:29,946","01:39:28,004","01:39:29,964"
.אדוני אלרונד,My lord Elrond.,True,"01:39:44,921","01:39:46,380","01:39:44,604","01:39:45,855"
.באתי בשם זו שאני אוהב,I come on behalf of one whom I love.,True,"01:39:46,590","01:39:50,092","01:39:46,397","01:39:49,901"
.ארוון גוססת,Arwen is dying.,True,"01:39:53,221","01:39:55,222","01:39:53,029","01:39:55,031"
"היא לא תשרוד לאורך ימים, .מול הרשע המתפשט ממורדור","She will not long survive the evil, that now spreads from Mordor.",True,"01:40:00,020","01:40:03,773","01:39:59,827","01:40:03,873"
.אור כוכב הערב דועך,The light of the Evenstar is failing.,True,"01:40:04,775","01:40:07,569","01:40:04,624","01:40:08,002"
",בעוד כוחו של סאורון הולך וגובר, .כוחה הולך ונחלש","As Sauron's power grows,, her strength wanes.",True,"01:40:08,446","01:40:12,074","01:40:08,169","01:40:12,173"
"חיי ארוון קשורים כעת, .לגורל הטבעת","Arwen's life is now tied, to the fate of the Ring.",True,"01:40:12,158","01:40:15,994","01:40:12,340","01:40:16,093"
".הצל קם עלינו, אראגורן","The Shadow is upon us, Aragorn.",True,"01:40:16,996","01:40:19,414","01:40:16,844","01:40:19,430"
.הסוף הגיע,The end has come.,True,"01:40:19,957","01:40:21,667","01:40:19,764","01:40:21,432"
".לא יהיה זה סופנו, אלא סופו","It will not be our end, but his.",True,"01:40:22,126","01:40:24,503","01:40:21,849","01:40:24,435"
".אתה יוצא למלחמה, לא לניצחון","You ride to war, but not to victory.",True,"01:40:25,380","01:40:28,131","01:40:25,228","01:40:28,773"
"צבאות סאורון עולים, .על מינאס טירית, זה ידוע לך","Sauron's armies march on Minas Tirith,, this you know.",True,"01:40:30,051","01:40:33,595","01:40:29,774","01:40:33,444"
"אבל הוא שולח בחשאי, .כוח נוסף שיתקוף מהנהר","But in secret he sends another force, which will attack from the river.",True,"01:40:33,680","01:40:38,142","01:40:33,653","01:40:38,074"
"צי הספינות השחורות של שודדי-הים, .יצא מהדרום","A fleet of Corsair ships sails, from the south.",True,"01:40:38,727","01:40:41,854","01:40:38,533","01:40:41,953"
.הם יגיעו לעיר בעוד יומיים,They'll be in the city in two days.,True,"01:40:42,564","01:40:45,066","01:40:42,578","01:40:44,664"
".הם עולים עליך במספר, אראגורן","You're outnumbered, Aragorn.",True,"01:40:45,150","01:40:47,568","01:40:45,164","01:40:47,959"
.אתה זקוק ליותר אנשים,You need more men.,True,"01:40:48,862","01:40:50,738","01:40:48,709","01:40:50,795"
.אין,There are none.,True,"01:40:51,365","01:40:52,657","01:40:51,212","01:40:52,964"
...רוצחים,Murderers...,True,"01:41:07,674","01:41:09,174","01:41:07,645","01:41:09,814"
.בוגדים,traitors.,True,"01:41:10,218","01:41:11,635","01:41:09,981","01:41:11,399"
"...אנדוריל, להבת המערב, .חושלה משבריה של נארסיל","Andúril, the Flame of the West,, forged from the shards of Narsil.",True,"01:41:30,613","01:41:35,201","01:41:30,459","01:41:35,590"
"יוכל לאסוף צבא, .שאין קטלני ממנו על פני האדמה","can summon to him an army more, deadly than any that walks this earth.",True,"01:42:16,244","01:42:19,580","01:42:15,880","01:42:19,759"
.שכח שהיית שומר יער,Put aside the Ranger.,True,"01:42:21,333","01:42:24,084","01:42:21,552","01:42:23,721"
.לך בדרך דימהולט,Take the Dimholt road.,True,"01:42:27,547","01:42:29,548","01:42:27,391","01:42:29,393"
?למה אתה עושה את זה,Why are you doing this?,True,"01:42:55,701","01:42:57,452","01:42:55,419","01:42:57,088"
".המלחמה במזרח, .לא תוכל לעזוב בערב הקרב","The war lies to the east., You cannot leave on the eve of battle.",True,"01:42:57,537","01:43:01,207","01:42:57,588","01:43:00,800"
.לא תוכל לנטוש את האנשים,You cannot abandon the men.,True,"01:43:03,252","01:43:05,294","01:43:03,219","01:43:05,304"
?למה באת,Why have you come?,True,"01:43:12,135","01:43:13,511","01:43:11,686","01:43:13,562"
?הלא תדע,Do you not know?,True,"01:43:15,472","01:43:17,181","01:43:15,231","01:43:17,191"
",תדמית ואשליה, .בהם את מאוהבת","It is but a shadow and a thought, that you love.",True,"01:43:26,733","01:43:29,736","01:43:26,450","01:43:29,453"
"איחלתי לך אושר, .מהפעם הראשונה שראיתיך","I have wished you joy, since first I saw you.",True,"01:43:49,424","01:43:52,676","01:43:49,348","01:43:53,269"
?לאן אתה הולך,Just where do you think you're off to?,True,"01:44:12,573","01:44:14,115","01:44:12,413","01:44:14,665"
"לא למדת דבר, ?על עקשנותם של גמדים","Have you learned nothing, of the stubbornness of Dwarves?",True,"01:44:21,457","01:44:24,125","01:44:21,297","01:44:24,133"
".הגיע הזמן שתשלים עם זה, .אנחנו הולכים אתך","You might as well accept it., We're going with you, laddie.",True,"01:44:24,251","01:44:27,796","01:44:24,300","01:44:27,970"
?לאן הוא הולך,Where's he going?,True,"01:44:53,031","01:44:54,448","01:44:52,787","01:44:54,663"
.אינני מבין,I don't understand.,True,"01:44:57,411","01:44:58,495","01:44:57,208","01:44:59,293"
