Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
""".אתה פח-דאן""",U.R.DUNN.,True,"00:41:25,539","00:41:27,124","00:41:25,609","00:41:27,194"
.מה פתאום. אתה לא,No way. Not yet we aren't.,True,"00:41:27,207","00:41:28,834","00:41:27,277","00:41:28,862"
".לא, לותר, לא פ-ח-ד-ן","No, Luther, not D-O-N-E.",True,"00:41:28,917","00:41:30,794","00:41:28,946","00:41:30,823"
.פח-דאן,D-U-N-N.,True,"00:41:30,878","00:41:33,297","00:41:30,906","00:41:33,325"
".דאן, שם המשפחה שלי",It's my last name.,True,"00:41:33,380","00:41:35,465","00:41:33,409","00:41:35,244"
.זה יודע מי אני,It knows who I am.,True,"00:41:39,344","00:41:40,846","00:41:39,415","00:41:40,874"
.רק רגע. יש הודעה על התצוגה,Hold on. There's a message on the display.,True,"00:41:53,692","00:41:55,402","00:41:53,804","00:41:55,484"
"""...אני עף באוויר""","""I fly through the air...""",True,"00:42:05,579","00:42:07,581","00:42:05,607","00:42:07,234"
!הד,An echo!,True,"00:42:08,332","00:42:09,500","00:42:08,360","00:42:09,486"
!זהו! זהו,That's it! That's it!,True,"00:42:09,583","00:42:11,210","00:42:09,570","00:42:11,280"
".טוב, הודעה חדשה","Okay, new message.",True,"00:42:11,293","00:42:12,669","00:42:11,363","00:42:12,698"
"""?האם אתה מפחד מהמוות""","""Are you afraid of death?""",True,"00:42:12,753","00:42:15,339","00:42:12,781","00:42:15,367"
"?איזו מין חידה זו, .זו לא חידה-","- What kind of a riddle is that?, - It's not a riddle.",True,"00:42:15,422","00:42:17,633","00:42:15,451","00:42:17,661"
.זה מבחן פסיכומטרי,It's a psychometric test.,True,"00:42:17,716","00:42:19,885","00:42:17,745","00:42:19,913"
",כמה שתענה על יותר שאלות, .הוא ידע עליך יותר","The more questions you answer,, the more it'll know about you.",True,"00:42:19,968","00:42:23,639","00:42:19,997","00:42:23,667"
"!האם אתה מפחד מהמוות?"" לא""","""Are you afraid of death?"" No!",True,"00:42:23,722","00:42:25,641","00:42:23,751","00:42:25,669"
"?זה עבד, .שיקרתי. הוא יודע-","- Did it work?, - I lied. It knows.",True,"00:42:26,934","00:42:29,937","00:42:26,962","00:42:29,965"
.פשוט תגיד את האמת. תגיד,Just tell it the truth. Say it.,True,"00:42:30,020","00:42:32,272","00:42:30,049","00:42:32,301"
"!?אתה מפחד מהמוות?"" כן! מי לא""","""Are you afraid of death?"" Yes! Who isn't?",True,"00:42:32,356","00:42:35,150","00:42:32,384","00:42:35,179"
".רגע, אני יודע","Wait, I know this one.",True,"00:42:48,956","00:42:50,165","00:42:48,984","00:42:50,194"
".השעון מתקתק, לותר","The clock is ticking, Luther.",True,"00:42:50,249","00:42:51,667","00:42:50,277","00:42:51,695"
".חידות הן לא הקטע שלי, בנג'י, ?מה אני יכול להגיד","Riddles aren't my thing, Benji., What more can I say?",True,"00:42:51,750","00:42:53,752","00:42:51,779","00:42:53,819"
!נגמר לנו הזמן,We're running out of time!,True,"00:42:53,836","00:42:55,546","00:42:53,864","00:42:55,365"
".סליחה על ההפרעה, אית'ן","Sorry to bother you, Ethan.",True,"00:42:59,466","00:43:01,301","00:42:59,536","00:43:01,371"
?אבל אף פעם לא מגיע,but never arrives?,True,"00:43:04,638","00:43:06,098","00:43:04,750","00:43:06,126"
.מחר,Tomorrow.,True,"00:43:08,600","00:43:09,643","00:43:08,629","00:43:09,713"
?מה,What?,True,"00:43:10,310","00:43:11,145","00:43:10,339","00:43:11,255"
".זה מחר, .מחר-","- It's tomorrow., - Tomorrow.",True,"00:43:14,815","00:43:16,191","00:43:14,843","00:43:16,220"
!מחר! מחר,Tomorrow! Tomorrow!,True,"00:43:16,275","00:43:17,818","00:43:16,303","00:43:17,846"
".יש! טוב, שאלה הבאה","Yes! Okay, next question.",True,"00:43:17,901","00:43:19,528","00:43:17,930","00:43:19,556"
.תן לי את הפריטים,Give me the goods.,True,"00:43:19,611","00:43:20,737","00:43:19,640","00:43:20,766"
"?לותר, מה קורה","Luther, what is happening?",True,"00:43:30,038","00:43:31,540","00:43:30,067","00:43:31,610"
":טוב, שאלה הבאה","Okay, next question:",True,"00:43:35,127","00:43:35,961","00:43:34,655","00:43:35,823"
.החברים שלי,My friends.,True,"00:43:43,302","00:43:44,803","00:43:43,372","00:43:44,373"
.נבלה,Bastard.,True,"00:43:45,721","00:43:46,555","00:43:45,749","00:43:46,749"
"...הוא, .כן-","- Is he..., - Yes, he is.",True,"00:43:58,317","00:44:00,319","00:43:58,387","00:44:00,389"
".תני לי את הכסף, תני לי את המפתח","Give me the money, give me the key.",True,"00:44:00,402","00:44:02,321","00:44:00,472","00:44:02,349"
".חור, !חור. מעולה-","- A hole., - A hole. Brilliant!",True,"00:44:06,116","00:44:08,452","00:44:06,145","00:44:08,480"
.זה בטח המבחן האחרון שלך,That must be your final test.,True,"00:44:24,593","00:44:26,011","00:44:24,621","00:44:26,039"
!יש לי 45 שניות,I've got 45 seconds!,True,"00:44:26,094","00:44:27,846","00:44:26,123","00:44:27,791"
?מה קורה עכשיו,What happens now?,True,"00:44:31,183","00:44:32,559","00:44:31,211","00:44:32,629"
.אני חושב. אל תזוזי,I'm thinking. Don't move.,True,"00:44:32,643","00:44:34,686","00:44:32,713","00:44:34,715"
"!עצור, עצור","Stop, stop, stop, stop.",True,"00:44:47,366","00:44:48,700","00:44:47,644","00:44:48,729"
?למה לא סיפרת לי,Why didn't you tell me this?,True,"00:44:50,953","00:44:52,037","00:44:50,439","00:44:52,065"
"תקשיב לי. פצצה גרעינית, .זה משהו שמיד מפריעים לי איתו","Listen to me. A nuclear bomb is something, you bother me with immediately.",True,"00:44:54,373","00:44:58,168","00:44:54,443","00:44:58,197"
"?כמה זמן, .עשרים שניות-","- How much time?, - Twenty seconds.",True,"00:44:58,252","00:44:59,711","00:44:58,280","00:44:59,740"
?עשרים שניות,Twenty seconds?,True,"00:45:00,504","00:45:01,547","00:45:00,574","00:45:01,575"
?תירגע. מה החידה,"Easy, easy. What's the riddle?",True,"00:45:04,049","00:45:06,051","00:45:04,119","00:45:06,079"
.עשר שניות,Ten seconds.,True,"00:45:11,140","00:45:12,599","00:45:11,168","00:45:12,669"
...תשע... שמונה,Nine... eight...,True,"00:45:12,683","00:45:14,226","00:45:12,753","00:45:14,254"
...שבע... שש... חמש,seven... six... five...,True,"00:45:14,309","00:45:17,437","00:45:14,338","00:45:17,507"
.אלוהים,"Oh, my God.",True,"00:45:28,782","00:45:29,950","00:45:28,810","00:45:29,978"
?מה קורה,What is it?,True,"00:45:30,033","00:45:30,909","00:45:30,062","00:45:31,062"
.אין שום דבר בפנים,There's nothing inside.,True,"00:45:35,164","00:45:36,498","00:45:35,192","00:45:36,443"
.היא לקחה את המפתח,She took the key.,True,"00:45:41,962","00:45:42,880","00:45:41,907","00:45:42,908"
"?מה, .לותר, תמצא אותה-","- What?, - Luther, find her.",True,"00:45:45,048","00:45:46,008","00:45:45,077","00:45:46,117"
"!לותר, בנג'י. בטל. צאו מפה","Luther, Benji. Abort. Get out!",True,"00:46:13,035","00:46:14,620","00:46:12,604","00:46:14,690"
"?איפה ניפגש, !לא ניפגש-","- Where do we rendezvous?, - We don't!",True,"00:46:14,703","00:46:16,830","00:46:14,773","00:46:16,858"
.המשימה הזו מבוטלת. צאו מפה עכשיו,This mission is terminated. Get out now.,True,"00:46:16,914","00:46:19,583","00:46:16,942","00:46:19,611"
!סלחו לי! סלחו לי,Excuse me! Excuse me!,True,"00:46:35,891","00:46:37,684","00:46:35,919","00:46:37,713"
!סליחה! סליחה! סליחה,Sorry! Sorry! Sorry!,True,"00:46:37,768","00:46:39,978","00:46:37,796","00:46:40,007"
"!זוזו, !זוזו, זוזו-","- Move!, - Move, move!",True,"00:47:17,683","00:47:19,643","00:47:17,711","00:47:19,713"
.הוא חייב להיות פה איפשהו,He's got to be here somewhere.,True,"00:48:01,768","00:48:03,770","00:48:01,797","00:48:03,840"
".נו, באמת",Goddamn.,True,"00:48:05,063","00:48:06,857","00:48:05,092","00:48:06,843"
",מה שיש לנו פה זה רדיו בתדר גבוה","What we have here is shortwave radio,",True,"00:48:17,409","00:48:19,995","00:48:17,437","00:48:20,023"
",הקלטות אודיו מגנטיות, .מסכי שפופרת קרן קתודית","magnetic audio recording,, cathode ray tube monitors.",True,"00:48:20,078","00:48:24,625","00:48:20,107","00:48:24,111"
.אין יותר אפס ואחד,No more ones and zeros.,True,"00:48:24,708","00:48:27,336","00:48:24,945","00:48:26,696"
",זה חדר בטוח, לא מקוון ואנלוגי לגמרי","It's a fully analog, offline safe room,",True,"00:48:27,419","00:48:30,339","00:48:27,697","00:48:30,367"
.שמוגן מהישות הדיגיטלית שלנו,shielded from our digitally-based Entity.,True,"00:48:30,422","00:48:33,342","00:48:30,450","00:48:32,869"
?מאיפה מגיע השידור הזה,Where is this feed coming from?,True,"00:48:34,635","00:48:36,553","00:48:34,704","00:48:36,623"
.לוויין ריגול של מיזם קורונה מהמלחמה הקרה,CORONA spy satellite from the Cold War.,True,"00:48:36,637","00:48:39,807","00:48:36,706","00:48:39,376"
.לא השתמשנו,"Yeah, well, we weren't.",True,"00:48:42,518","00:48:44,186","00:48:42,546","00:48:44,214"
"אז הדבר הזה יעזור לנו למצוא, ?האנונימי שלך IMF-את איש ה","So, will this thing help us find, your nameless IMF man?",True,"00:48:48,732","00:48:52,778","00:48:48,760","00:48:52,806"
".שום דבר לא יכול לעשות את זה, אדוני","Nothing can do that, sir.",True,"00:48:52,861","00:48:54,822","00:48:52,889","00:48:54,850"
"היא נראתה עם האיש שלנו, .בשדה התעופה באבו דאבי","She was seen with our man, at the airport in Abu Dhabi.",True,"00:49:00,410","00:49:03,288","00:49:00,439","00:49:03,316"
?מי זאת,Who is she?,True,"00:49:04,373","00:49:05,374","00:49:04,401","00:49:05,402"
?איפה היא עכשיו,Where is she now?,True,"00:49:06,458","00:49:08,210","00:49:06,653","00:49:07,988"
שאישה שתואמת לתיאור שלך,that a woman matching your description,True,"00:49:23,475","00:49:25,394","00:49:23,503","00:49:25,422"
".גניבת תכשיטים באנטוורפן, .גניבת אומנות במונקו","Jewel theft in Antwerp., Art theft in Monaco.",True,"00:49:37,614","00:49:40,784","00:49:37,017","00:49:40,854"
.שוחד במילאנו. סחיטה במומבאי,Graft in Milan. Extortion in Mumbai.,True,"00:49:40,868","00:49:44,163","00:49:40,937","00:49:44,191"
:אבל זה האהוב עליי,But this is my favorite:,True,"00:49:44,246","00:49:46,707","00:49:44,274","00:49:46,776"
.התנגדות למעצר בריו,resisting arrest in Rio.,True,"00:49:46,790","00:49:48,917","00:49:46,860","00:49:48,945"
...מה שמוביל אותי לתהות,Which leads me to wonder...,True,"00:49:51,211","00:49:53,172","00:49:51,239","00:49:52,824"
?איזו מהנשים האלה היא את,which one of these women is you?,True,"00:49:54,256","00:49:55,883","00:49:54,284","00:49:55,911"
.לא ראיתי אותם בחיים,I've never seen these before in my life.,True,"00:49:56,925","00:49:59,094","00:49:56,995","00:49:59,122"
.הם היו בתיק הצד שלך,They were in your purse.,True,"00:49:59,178","00:50:00,596","00:49:59,206","00:50:00,624"
.והתמונה שלך נמצאת בכולם,And your picture is in every one.,True,"00:50:00,679","00:50:03,599","00:50:00,707","00:50:03,627"
"?אפשר לראות, .בבקשה-","- May I see?, - Please.",True,"00:50:03,682","00:50:05,851","00:50:03,710","00:50:05,879"
",כן, זה דמיון מדהים","Yes, it's an amazing likeness,",True,"00:50:11,565","00:50:13,192","00:50:11,593","00:50:13,220"
.אבל זאת לא אני,but it isn't me.,True,"00:50:13,275","00:50:15,360","00:50:13,303","00:50:14,930"
",כמו שאני כל הזמן אומרת לכם","As I keep telling you, I'm...",True,"00:50:16,153","00:50:17,696","00:50:16,223","00:50:17,724"
",מה שאת לא מעורבת בו","Whatever you're involved in,",True,"00:50:22,242","00:50:24,369","00:50:22,270","00:50:24,397"
"ברור לגמרי שרכשת לעצמך, .כמה אויבים חזקים מאוד","you've obviously made, some very powerful enemies.",True,"00:50:24,453","00:50:27,998","00:50:24,481","00:50:27,943"
.טוב,Okay.,True,"00:50:38,675","00:50:39,510","00:50:38,537","00:50:39,538"
.עורך הדין שלה פה,Her lawyer is here.,True,"00:50:43,430","00:50:44,973","00:50:43,250","00:50:44,251"
?עורך הדין שלי,My lawyer?,True,"00:50:45,057","00:50:46,433","00:50:45,126","00:50:46,169"
.שופט השלום ספצי,Magistrate Spezzi.,True,"00:51:21,718","00:51:23,595","00:51:21,746","00:51:23,623"
"?סליחה, מי אתה","I'm sorry, who are you?",True,"00:51:24,221","00:51:25,556","00:51:23,707","00:51:25,584"
.אינטרפול,Interpol.,True,"00:51:26,181","00:51:27,850","00:51:26,167","00:51:27,168"
"אצטרך את רשימת הפריטים, .שהיו עליה בזמן המעצר","I'll need to inventory the items, on her person at the time of her arrest.",True,"00:51:33,438","00:51:36,567","00:51:33,008","00:51:36,595"
"?אפשר לראות תעודה מזהה, בבקשה","May I see some identification, please?",True,"00:51:37,359","00:51:39,695","00:51:36,678","00:51:39,264"
?איפה השאר,Where's the rest?,True,"00:51:40,529","00:51:41,488","00:51:40,515","00:51:41,516"
".אני מבטיח לך, זה הכול","I assure you, this is everything.",True,"00:51:42,239","00:51:44,032","00:51:42,267","00:51:44,060"
.לא היה שום מפתח,There was no key.,True,"00:51:48,078","00:51:49,413","00:51:48,148","00:51:49,441"
.הוא היה משונה במקצת,It was an unusual sort.,True,"00:51:49,496","00:51:51,415","00:51:49,524","00:51:51,359"
.היה אפשר לחשוב שהוא תליון,One that you could mistake for a pendant.,True,"00:51:52,457","00:51:54,918","00:51:52,485","00:51:54,446"
.סביב צווארה של אמיליה,around Amelia's neck.,True,"00:51:59,298","00:52:00,799","00:51:59,284","00:52:00,827"
?אמיליה,Amelia?,True,"00:52:02,634","00:52:03,594","00:52:02,621","00:52:03,622"
.אשתך,Your wife.,True,"00:52:04,595","00:52:05,888","00:52:04,623","00:52:05,624"
".אם בתך המקסימה, סרינה",Mother of your lovely daughter Serena.,True,"00:52:06,597","00:52:09,516","00:52:06,666","00:52:09,669"
.אתה לא מהאינטרפול,You're not Interpol.,True,"00:52:09,600","00:52:11,518","00:52:09,753","00:52:10,754"
.אני כן אם ארצה להיות,I am if I wish to be.,True,"00:52:11,602","00:52:13,604","00:52:11,504","00:52:13,173"
.אני יכול להיות הכול... ואני יודע הכול,"I can be anything, and I know everything.",True,"00:52:14,688","00:52:17,774","00:52:14,716","00:52:17,969"
"אני יודע שזו לא תהיה הפעם הראשונה, .שלקחת לעצמך סחורה גנובה","I know this wouldn't be the first time, you've helped yourself to stolen goods.",True,"00:52:18,358","00:52:21,737","00:52:18,053","00:52:21,806"
.צמיד של קרטייה,A Cartier bracelet.,True,"00:52:21,820","00:52:22,905","00:52:21,890","00:52:22,932"
.ב-21 באוגוסט. יום ההולדת ה-29 שלה,"on August 21st, her 29th birthday.",True,"00:52:28,327","00:52:31,830","00:52:27,896","00:52:31,733"
?מי אתה,Who are you?,True,"00:52:31,914","00:52:33,749","00:52:31,816","00:52:33,777"
...אני אצטרך לחפש עליך,"I'm gonna have to search you,",True,"00:52:35,667","00:52:37,878","00:52:35,695","00:52:37,947"
.רק כדי להיות בטוח,just to be sure.,True,"00:52:37,961","00:52:39,213","00:52:38,031","00:52:39,240"
.המזכירה שלך כבר לא איתנו,Your secretary's no longer with us.,True,"00:52:43,634","00:52:46,178","00:52:43,662","00:52:46,206"
.אתה,You.,True,"00:53:24,466","00:53:26,009","00:53:24,494","00:53:26,037"
.אתה עשית את זה,You did this.,True,"00:53:26,093","00:53:27,636","00:53:26,121","00:53:27,664"
.זה באשמתך,That's on you.,True,"00:53:33,559","00:53:34,852","00:53:33,753","00:53:35,338"
",כרגע","Right now,",True,"00:53:42,609","00:53:44,194","00:53:42,637","00:53:43,722"
?אני מניח שגבר... בגיל העמידה,"I'm guessing a man, middle-aged?",True,"00:53:51,743","00:53:55,038","00:53:51,771","00:53:54,399"
.יתומה,An orphan.,True,"00:54:01,003","00:54:02,212","00:54:01,072","00:54:02,240"
"הילדות הענייה שלך, .גרמה לך להשתוקק לדברים טובים","Growing up in poverty, left you longing for the finer things.",True,"00:54:07,009","00:54:10,512","00:54:07,036","00:54:10,540"
.דברים של אחרים,Other people's things.,True,"00:54:11,388","00:54:13,015","00:54:11,416","00:54:12,876"
",מישהו ראה את הפוטנציאל שלך, .ועזר לך לשייף את הכישורים שלך","Someone saw your potential, and helped you hone your skills.",True,"00:54:13,640","00:54:17,311","00:54:13,752","00:54:17,922"
.עד עכשיו,until now.,True,"00:54:27,905","00:54:29,239","00:54:27,974","00:54:29,267"
"אתה לא יכול להאשים בחורה, .שמנסה להתפרנס בחוסר כבוד","You can't blame a girl, for trying to make a dishonest living.",True,"00:54:31,158","00:54:34,411","00:54:31,186","00:54:34,063"
".לא היה לך מושג מה את גונבת, .אחרת לעולם לא היית גונבת אותו","You had no idea what you were stealing., Otherwise, you never would have stolen it.",True,"00:54:35,204","00:54:39,791","00:54:35,231","00:54:39,819"
.אני אגיד לך מה,Tell you what.,True,"00:54:41,585","00:54:42,586","00:54:41,613","00:54:42,614"
.יש לי רעיון יותר טוב,I have a better idea.,True,"00:54:46,256","00:54:47,758","00:54:46,326","00:54:47,786"
",את תספרי לי הכול",You're gonna tell me everything.,True,"00:54:47,841","00:54:49,426","00:54:47,869","00:54:49,454"
.תתחילי במי שהעסיק אותך,Now start with who hired you.,True,"00:54:51,637","00:54:53,722","00:54:51,664","00:54:53,792"
.ואל תשקרי לי... כי אני אדע,And don't lie to me because I'll know.,True,"00:54:53,806","00:54:56,850","00:54:53,875","00:54:56,878"
.אין לי מושג מי העסיק אותי,I have no idea who hired me.,True,"00:54:56,934","00:54:58,685","00:54:56,961","00:54:58,713"
"?אימייל, .הודעות-","- Email?, - Texts.",True,"00:55:01,146","00:55:02,189","00:55:01,216","00:55:02,217"
"?מוצפנות, .מן הסתם-","- Encrypted?, - Naturally.",True,"00:55:02,272","00:55:03,524","00:55:02,300","00:55:03,551"
"?כמעט, ?סליחה-","- Almost?, - Pardon?",True,"00:55:03,607","00:55:04,858","00:55:03,635","00:55:05,136"
"אמרת שהקשר עם הלקוח, .היה ""כמעט"" לגמרי אלקטרוני","You said contact with the client, was almost entirely electronic.",True,"00:55:04,942","00:55:08,070","00:55:05,220","00:55:08,139"
".מעטפה, ?מה היה במעטפה-","- An envelope., - What was in the envelope?",True,"00:55:10,739","00:55:12,491","00:55:10,767","00:55:12,519"
.כרטיס טיסה לאבו דאבי,A ticket to Abu Dhabi.,True,"00:55:12,574","00:55:14,660","00:55:12,602","00:55:14,354"
...ו,And...,True,"00:55:15,494","00:55:17,204","00:55:15,522","00:55:16,648"
.תמונה שלך,a picture of you.,True,"00:55:17,287","00:55:20,290","00:55:17,357","00:55:19,943"
.היית אמור לעקוב אחרי מטרה,You'd be tailing a mark.,True,"00:55:24,002","00:55:25,295","00:55:24,030","00:55:25,365"
"התקווה היחידה שיש לי לקבל תשלום, .היא למסור את חצי המפתח שלך","The only hope I have of getting paid, is to deliver your half of the key.",True,"00:55:31,760","00:55:34,847","00:55:31,830","00:55:34,874"
?...והורו לך למסור אותו ל,And you were instructed to deliver it to?,True,"00:55:34,930","00:55:37,391","00:55:34,958","00:55:37,418"
.ונציה,Venice.,True,"00:55:37,474","00:55:38,392","00:55:37,502","00:55:38,586"
?את מצפה למישהו,You expecting someone?,True,"00:55:44,648","00:55:45,858","00:55:44,676","00:55:45,885"
".חברים שלך משדה התעופה, .ראיתי אותם במסדרון לפני כמה דקות","Your friends from the airport., Saw them in the hallway a few minutes ago.",True,"00:55:45,941","00:55:49,403","00:55:45,969","00:55:49,430"
.יכולת להגיד משהו קודם,You could have said something sooner.,True,"00:55:52,156","00:55:54,241","00:55:52,225","00:55:54,310"
".הם רדפו אחריך, לא אחריי","Well, they were chasing you, not me.",True,"00:55:54,324","00:55:57,077","00:55:54,394","00:55:56,604"
!סוטה,A pervertito!,True,"00:56:19,308","00:56:21,101","00:56:19,335","00:56:20,962"
".לא, גרייס","No, Grace, Grace.",True,"00:56:22,769","00:56:24,229","00:56:23,047","00:56:24,299"
".לא, לא, לא","No, no, no.",True,"00:56:26,607","00:56:27,566","00:56:26,593","00:56:27,594"
.גרייס,Grace.,True,"00:56:32,321","00:56:33,280","00:56:32,348","00:56:33,349"
".לא, לא","No, no. No.",True,"00:56:38,452","00:56:39,745","00:56:38,521","00:56:40,106"
"!לא, לא, לא! זוזו! זוזו","No, no! Move! Move!",True,"00:57:12,361","00:57:14,696","00:57:12,388","00:57:14,724"
!סליחה,Sorry!,True,"00:57:17,783","00:57:19,117","00:57:17,810","00:57:18,937"
?מי חונה ככה,Who parks like that?,True,"00:57:35,801","00:57:37,094","00:57:35,828","00:57:37,121"
.גרייס! את חייבת לעצור,Grace! You got to pull over.,True,"00:57:55,571","00:57:57,698","00:57:55,598","00:57:57,725"
.תני לי יד,Give me your hand.,True,"00:58:51,043","00:58:52,419","00:58:51,112","00:58:52,447"
".לאט, לאט. הכול בסדר","Slow, slow, slow. It's okay.",True,"00:58:52,503","00:58:55,172","00:58:52,530","00:58:54,907"
.לאט,Slow.,True,"00:58:55,714","00:58:57,090","00:58:55,700","00:58:56,951"
!האנט,Hunt!,True,"00:58:59,801","00:59:00,719","00:58:59,620","00:59:00,705"
!זה נגמר,It's over!,True,"00:59:01,512","00:59:02,888","00:59:01,539","00:59:02,582"
.תעזוב את הבחורה,Let the girl go.,True,"00:59:03,430","00:59:05,265","00:59:03,458","00:59:05,126"
.שים את האזיקים,Put the bracelets on.,True,"00:59:05,349","00:59:06,892","00:59:05,209","00:59:06,502"
!הנה. שים אותם. קדימה,There you go. Put them on. Do it!,True,"00:59:07,893","00:59:11,271","00:59:07,879","00:59:11,174"
".הכול בסדר, הוא לא יירה בך","It's okay, he's not gonna shoot you.",True,"00:59:11,355","00:59:13,524","00:59:11,257","00:59:13,426"
".האנט, תקשיב לי. תקשיב לי","Hunt, listen to me. Listen to me.",True,"00:59:26,078","00:59:28,205","00:59:25,897","00:59:28,232"
.תעזוב אותה. שים אותם,Let her go and put them on.,True,"00:59:28,288","00:59:30,290","00:59:28,316","00:59:29,776"
"!להתכופף, !תפסו מחסה! תפסו מחסה-","- Down, down!, - Cover, cover! Cover!",True,"00:59:47,307","00:59:50,018","00:59:47,335","00:59:50,004"
".את נוהגת, ?מה-","- You're driving., - What?",True,"01:00:20,507","01:00:22,593","01:00:20,535","01:00:22,620"
"!לא, לא, לא","No, no, no!",True,"01:00:22,676","01:00:24,136","01:00:22,703","01:00:23,913"
".קדימה, קדימה. שימי גז","Go, go, go. Hit the accelerator.",True,"01:00:25,262","01:00:26,638","01:00:25,414","01:00:26,694"
"!קדימה, קדימה","Go, go, go, go, go, go!",True,"01:00:26,722","01:00:28,056","01:00:26,749","01:00:28,042"
"!קדימה, קדימה","Go, go, go, go, go!",True,"01:00:37,774","01:00:38,859","01:00:37,051","01:00:38,886"
!תיכנס,Get in!,True,"01:00:56,001","01:00:57,336","01:00:55,987","01:00:57,363"
.את בסדר. פשוט תמשיכי לנסוע,You're good. Just keep it going.,True,"01:00:57,419","01:00:59,087","01:00:57,446","01:00:59,115"
.אל תעצרי,"Don't stop, don't stop.",True,"01:00:59,171","01:01:00,631","01:00:59,198","01:01:00,658"
".מכונית, מכונית","Car, car, car.",True,"01:01:10,724","01:01:11,558","01:01:10,751","01:01:11,751"
".זה בסדר. פשוט תלחצי על הבלם, .תניעי את הרכב","It's okay. Just put your foot, on the brake. Start the car.",True,"01:01:20,359","01:01:23,403","01:01:20,386","01:01:23,347"
"!רגע, רגע, רגע","Wait, wait, wait!",True,"01:01:23,487","01:01:24,738","01:01:23,431","01:01:24,765"
"?מה קורה פה, .נמאס לי. אני לא עושה את זה-","- Wh-What's happening?, - I'm done. I'm not doing this.",True,"01:01:24,822","01:01:27,324","01:01:24,849","01:01:27,351"
.אנשים רודפים אחרינו,People are chasing us.,True,"01:01:27,407","01:01:28,992","01:01:27,435","01:01:29,020"
?מי הבנאדם הזה,Who is that person?,True,"01:02:03,485","01:02:05,195","01:02:03,512","01:02:05,223"
.אין לי מושג,I have no idea.,True,"01:02:05,279","01:02:06,697","01:02:05,306","01:02:06,724"
"?את בסדר, .אהיה בסדר כשזה ייגמר-","- You okay?, - I will be when this is over.",True,"01:02:11,577","01:02:13,662","01:02:11,604","01:02:13,689"
".אוי, לא","Oh, man.",True,"01:02:16,373","01:02:17,791","01:02:16,359","01:02:17,818"
.הכול בסדר. הכול בסדר,It's okay. It's okay.,True,"01:02:22,087","01:02:23,547","01:02:22,114","01:02:23,574"
?יש מישהו שלא רודף אחרינו,Is there anyone not chasing us?,True,"01:02:36,143","01:02:37,561","01:02:36,170","01:02:37,588"
.חייבים להיפטר מהרכב הזה,We got to get rid of this car.,True,"01:02:38,270","01:02:39,521","01:02:37,672","01:02:39,548"
.קטנועים! אוף,Scooters! Damn it.,True,"01:02:42,399","01:02:44,276","01:02:42,343","01:02:43,761"
?מה אנחנו עושים,What are we doing?,True,"01:03:05,506","01:03:07,382","01:03:05,616","01:03:06,659"
.מוצאים לנו רכב חדש,Finding us a new car.,True,"01:03:09,551","01:03:10,761","01:03:09,036","01:03:10,496"
.טוב,Okay.,True,"01:03:32,324","01:03:33,659","01:03:32,351","01:03:33,686"
"?תודה. טוב, .כן-","- Thanks. Okay?, - Yeah.",True,"01:03:52,594","01:03:54,221","01:03:52,747","01:03:54,206"
"?מוכנה, .אני מוכנה-","- You ready?, - I'm ready.",True,"01:03:54,304","01:03:55,973","01:03:54,290","01:03:55,708"
"...תקשיבי, אני מצטער. זה","Yeah, look, I'm sorry. This is...",True,"01:04:02,020","01:04:04,439","01:04:02,048","01:04:04,467"
".זה בסדר, ...לא, המכונית הזו, אך שהם-","- It's okay., - No, this car, the way they...",True,"01:04:04,523","01:04:06,525","01:04:04,550","01:04:06,719"
".בוא ניסע, ...לוקח לי-","- Let's go., - It takes me...",True,"01:04:09,486","01:04:11,321","01:04:09,513","01:04:10,848"
.עכשיו תפסתי אותך,Now I got you.,True,"01:04:42,352","01:04:44,897","01:04:42,380","01:04:44,924"
.נראה שאיבדנו אותם,Looks like we lost them.,True,"01:04:53,697","01:04:54,907","01:04:53,724","01:04:54,934"
...בואי,Let's just...,True,"01:05:20,933","01:05:22,017","01:05:20,918","01:05:21,978"
"!זוזו, זוזו, זוזו","Move, move, move!",True,"01:05:22,100","01:05:22,976","01:05:22,002","01:05:23,003"
"!תינוק, תינוק, תינוק","Baby, baby, baby, baby, baby!",True,"01:05:40,410","01:05:41,954","01:05:40,479","01:05:41,981"
"?רגע, מה","Wait, what?",True,"01:05:54,842","01:05:56,134","01:05:54,869","01:05:55,911"
".לא, לא, לא","No, no, no.",True,"01:05:56,927","01:05:57,886","01:05:56,912","01:05:57,913"
"!סעי, סעי","Go, go, go!",True,"01:06:03,976","01:06:05,018","01:06:04,003","01:06:05,045"
.סעי ישר,"Whoa, that's... Go straight.",True,"01:06:08,522","01:06:09,398","01:06:08,549","01:06:10,134"
.אלה הצמיגים. פשוט תנסי לנסוע ישר,It's the tires. Just try to go straight.,True,"01:06:20,033","01:06:21,869","01:06:20,060","01:06:21,896"
".רק רגע, ?למה הוא מסתובב-","- Hang on., - Why is it spinning?",True,"01:06:23,996","01:06:25,581","01:06:24,023","01:06:25,608"
"!יופי, יופי, יופי","Good, good, good!",True,"01:06:27,583","01:06:28,917","01:06:27,193","01:06:28,944"
".אני מסתדרת, אני מסתדרת","I've got it, I've got it, I've got it.",True,"01:06:31,336","01:06:32,921","01:06:31,363","01:06:32,948"
